Age,Attrition,BusinessTravel,DistanceFromHome,Education,EmployeeID,Gender,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,AvgWorkingHours,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
28,0,0,1,3,3627,1,5,56790,0.0,13,0,10.0,2,9,7,5,2,3,3.0,4.0,3.0,8.003764650555555,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
50,0,1,20,2,3628,0,5,154020,4.0,21,0,25.0,3,3,1,2,2,4,4.0,1.0,3.0,10.389254385833333,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
40,1,1,8,1,3629,1,1,59850,2.0,13,3,9.0,1,5,1,0,2,3,4.0,2.0,3.0,9.792050548333334,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
52,1,1,3,2,3630,1,3,25790,9.0,19,1,10.0,1,8,7,7,3,3,2.0,2.0,2.0,10.045850023611111,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
30,0,1,6,4,3631,0,1,30410,1.0,11,1,9.0,2,9,0,8,2,3,2.0,1.0,3.0,10.366412529444444,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
39,0,1,26,1,3632,1,2,34470,0.0,14,0,9.0,5,8,1,7,3,3,1.0,3.0,3.0,5.9830801375,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31,0,0,1,2,3633,1,1,195130,1.0,12,1,10.0,1,10,9,6,2,3,4.0,3.0,2.0,10.114511784444444,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
41,0,0,6,3,3634,0,1,27730,1.0,11,0,19.0,3,19,11,9,3,3,3.0,2.0,3.0,7.796223355833334,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
31,1,2,3,1,3635,1,1,71040,1.0,14,1,3.0,3,3,2,2,3,3,4.0,2.0,4.0,9.076394927499999,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
44,1,1,5,3,3636,1,1,63220,4.0,11,1,10.0,2,3,1,2,3,3,1.0,1.0,4.0,6.025931513333334,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
42,0,0,4,3,3637,1,2,20830,0.0,12,2,21.0,3,20,2,10,2,3,3.0,3.0,2.0,9.696563829722221,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
55,0,1,11,3,3638,1,2,83810,4.0,15,1,23.0,3,19,9,11,3,3,4.0,3.0,3.0,6.592413631944444,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
56,0,1,3,2,3639,0,3,26910,6.0,16,1,36.0,6,7,7,7,3,3,4.0,2.0,3.0,7.954343765,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
40,0,0,1,1,3640,1,1,42860,9.0,15,0,6.0,6,4,0,0,3,3,3.0,3.0,3.0,7.242989028888889,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34,0,1,3,2,3641,1,2,26590,0.0,24,3,10.0,2,9,1,6,3,4,4.0,4.0,2.0,7.407423371388889,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40,0,1,4,3,3642,1,2,94340,1.0,13,1,9.0,3,9,8,8,2,3,3.0,4.0,3.0,6.011237373611111,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
41,0,2,1,4,3643,0,2,55610,0.0,11,0,10.0,2,9,1,7,2,3,3.0,1.0,3.0,7.692890733055556,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,0,2,1,2,3644,1,2,66460,1.0,13,1,9.0,2,9,1,1,2,3,3.0,3.0,3.0,9.53671522111111,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
51,0,1,18,2,3645,1,4,77250,1.0,13,1,33.0,2,33,0,10,3,3,3.0,2.0,3.0,9.520574751388889,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,0,1,2,4,3646,0,1,107250,3.0,18,0,11.0,5,7,1,7,2,3,2.0,1.0,3.0,6.602037795833334,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34,0,1,4,3,3647,1,2,88470,1.0,16,0,10.0,3,10,9,6,4,3,3.0,1.0,4.0,7.220665204444444,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
25,0,1,6,2,3648,0,4,20450,3.0,19,0,7.0,3,3,1,2,3,3,4.0,4.0,2.0,6.359668495555556,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
58,1,1,1,4,3649,1,2,10090,7.0,13,2,31.0,3,10,5,9,4,3,3.0,1.0,2.0,8.514280141666667,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
40,0,1,14,4,3650,0,1,33480,3.0,22,0,7.0,2,4,0,3,1,4,2.0,2.0,3.0,6.070584370555555,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
36,0,2,16,2,3651,1,1,12810,2.0,11,0,17.0,2,15,6,13,3,3,1.0,1.0,2.0,6.1254625549999995,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
48,0,1,2,1,3652,1,2,28190,1.0,20,0,11.0,2,10,0,8,2,4,4.0,4.0,3.0,7.616253006111111,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27,0,1,2,3,3653,0,2,48510,8.0,18,0,5.0,2,1,0,0,3,3,3.0,4.0,3.0,7.089723409166666,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
51,0,1,4,1,3654,0,3,40280,3.0,14,0,29.0,3,5,0,3,3,3,4.0,2.0,2.0,7.492518595833333,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
18,0,0,1,4,3655,1,2,27200,1.0,22,1,0.0,2,0,0,0,3,4,4.0,4.0,2.7614364135407135,7.8863122997222215,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
35,0,1,1,4,3656,0,2,81200,0.0,13,0,10.0,2,9,0,0,2,3,4.0,4.0,3.0,7.244599908333333,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
27,0,2,26,4,3657,0,1,46470,3.0,17,0,8.0,3,6,0,0,4,3,4.0,4.0,3.0,7.4250116225,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
55,1,1,19,3,3658,1,1,46800,6.0,14,3,24.0,0,19,3,8,4,3,1.0,3.0,2.0,8.667409344444446,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
56,0,1,24,4,3659,1,2,32210,4.0,15,2,33.0,2,19,15,9,3,3,4.0,2.0,3.0,10.390627394444445,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
34,0,0,1,2,3660,1,2,86210,1.0,17,1,5.0,1,5,0,0,3,3,1.0,3.0,3.0,6.378502155,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40,0,1,3,3,3661,1,2,45770,5.0,11,1,15.0,3,12,11,8,2,3,2.0,3.0,3.0,6.527122078888889,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,0,1,5,3,3662,1,1,45530,4.0,18,1,10.0,2,8,7,7,4,3,2.0,3.0,3.0,7.176608309722223,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
31,1,2,2,2,3663,0,2,53960,7.0,17,1,3.0,2,1,0,0,1,3,3.0,4.0,4.0,7.7108241883333335,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
35,1,2,1,2,3664,1,1,67960,0.0,13,0,5.0,2,4,3,2,3,3,4.0,3.0,2.0,9.076310835555555,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
38,0,2,7,3,3665,0,2,76250,1.0,15,0,4.0,2,4,0,3,2,3,4.0,3.0,3.0,6.445643886388889,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
34,0,1,10,4,3666,0,2,74120,1.0,24,0,14.0,4,14,4,11,3,4,3.0,4.0,4.0,7.8976423902777775,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
28,0,1,2,3,3667,0,2,111590,1.0,12,0,5.0,2,5,0,4,3,3,3.0,1.0,3.0,6.683855702777778,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31,1,1,15,2,3668,1,2,49600,1.0,15,0,10.0,3,10,6,7,2,3,4.0,3.0,2.0,10.903695116388889,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
39,0,1,17,4,3669,0,2,104750,3.0,11,1,8.0,3,5,1,4,3,3,1.0,4.0,4.0,10.287627563055555,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
51,0,2,20,3,3670,1,2,148140,2.0,11,1,14.0,2,4,3,2,2,3,2.0,2.0,3.0,7.073883993888889,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
41,0,2,1,3,3671,1,4,191410,3.0,12,1,12.0,2,6,3,3,3,3,4.0,4.0,2.0,10.689122983611112,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37,0,1,2,2,3672,0,1,54050,7.0,15,0,8.0,3,6,1,3,4,3,3.0,3.0,3.0,10.399134393611112,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
33,0,2,2,3,3673,0,1,87930,6.0,17,0,8.0,2,5,1,2,3,3,2.0,4.0,4.0,7.7834776805555554,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
32,0,1,1,4,3674,1,5,191890,0.0,12,1,4.0,3,3,1,2,3,3,3.0,2.0,2.0,10.38333895611111,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
39,0,0,29,2,3675,1,2,38750,3.0,15,0,13.0,3,6,0,5,3,3,3.0,3.0,3.0,6.585826055277778,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25,0,1,7,4,3676,1,1,22160,2.0,13,3,6.0,2,3,1,2,2,3,1.0,3.0,2.0,7.1940625,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
52,0,2,2,1,3677,1,2,117130,2.0,14,0,24.0,2,5,0,2,3,3,4.0,3.0,2.0,9.143808668333334,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43,0,1,2,2,3678,1,1,78610,1.0,14,2,20.0,1,20,1,8,3,3,1.0,3.0,1.0,9.66424850138889,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
27,0,1,2,4,3679,1,1,37080,1.0,16,2,6.0,2,6,4,4,3,3,4.0,4.0,3.0,10.299616620555554,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
27,1,1,2,5,3680,0,1,137700,1.0,18,1,8.0,3,8,7,7,4,3,4.0,3.0,3.0,10.011850301944445,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26,0,1,2,2,3681,1,3,53040,0.0,20,1,5.0,2,4,1,1,3,4,1.0,4.0,3.0,6.279298611111111,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
42,0,1,23,3,3682,0,3,26420,0.0,13,1,21.0,3,20,0,9,3,3,2.7236031927023947,1.0,3.0,6.1451571636111115,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
52,0,1,5,2,3683,0,1,27590,9.0,18,1,12.0,6,5,0,4,3,3,3.0,1.0,1.0,6.480047101388889,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37,0,1,20,5,3684,1,2,68040,4.0,13,1,8.0,1,3,0,2,3,3,1.0,3.0,3.0,7.524732905833333,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
35,0,2,6,4,3685,0,2,61420,2.0,15,1,10.0,2,2,2,2,3,3,3.0,4.0,3.0,7.715177304722222,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
25,0,1,1,4,3686,1,2,25000,4.0,14,2,7.0,2,3,0,2,1,3,1.0,4.0,2.0,8.005376230555555,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
26,0,1,29,4,3687,1,1,63890,0.0,22,0,8.0,2,7,0,7,2,4,3.0,1.0,3.0,6.806834733888889,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
29,0,1,9,3,3688,1,1,111030,1.0,12,0,10.0,5,10,0,9,2,3,2.0,1.0,2.0,6.2170480225,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
49,1,2,6,5,3689,0,2,23420,3.0,18,0,20.0,2,4,1,3,3,3,1.0,1.0,3.0,7.146965246944444,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
29,1,2,3,2,3690,0,2,68110,0.0,15,1,9.0,2,8,7,7,3,3,3.0,4.0,3.0,8.606722688888889,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
54,0,1,1,3,3691,0,2,22970,6.0,18,2,29.0,2,20,12,7,2,3,4.0,4.0,2.0,6.210766806666667,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
58,0,1,22,3,3692,0,2,24500,3.0,12,1,32.0,2,9,1,5,3,3,4.0,1.0,3.0,10.573188405555557,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
55,0,1,7,3,3693,0,3,50930,2.0,16,1,31.0,3,7,0,0,3,3,2.0,4.0,4.0,7.500814500833333,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36,0,1,1,3,3694,1,2,53090,3.0,13,0,15.0,5,5,0,1,3,3,1.0,2.0,3.0,9.38468102611111,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
31,1,2,4,3,3695,1,2,30570,1.0,19,0,1.0,3,1,0,0,3,3,2.0,3.0,3.0,7.268322649444444,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
30,0,1,3,3,3696,1,3,51210,7.0,13,0,8.0,4,3,0,2,3,3,4.0,1.0,3.0,7.474860539444445,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31,0,1,1,3,3697,1,1,168560,3.0,12,1,9.0,3,3,1,0,3,3,1.0,2.0,4.0,7.293228260833333,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
34,0,2,2,1,3698,0,5,26860,5.0,11,0,10.0,3,4,1,3,4,3,4.0,1.0,3.0,7.606465477777778,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
31,1,1,20,3,3699,1,1,61800,1.0,14,1,1.0,2,1,0,0,1,3,1.0,2.0,4.0,8.012261229166667,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
27,0,1,11,4,3700,1,4,66320,0.0,16,0,6.0,3,5,1,4,3,3,2.0,1.0,4.0,7.164859963055556,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
36,0,1,1,3,3701,1,2,35050,1.0,12,2,10.0,2,10,1,8,2,3,1.0,4.0,2.0,6.290197885833334,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
36,0,1,24,3,3702,0,3,63970,4.0,14,1,11.0,3,3,0,2,3,3,3.0,1.0,2.0,7.269016393333334,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
47,0,1,23,4,3703,0,2,62740,7.0,14,2,17.0,0,6,1,2,3,3,1.0,4.0,2.0,7.817304189166666,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25,1,1,16,4,3704,1,2,198590,3.0,19,0,6.0,3,3,2,2,2,3,1.0,1.0,3.0,7.215596926666667,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37,0,0,8,4,3705,1,1,75870,0.0,22,1,7.0,5,6,1,3,3,4,3.0,3.0,1.0,7.582773029166667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
56,0,1,10,4,3706,1,2,42580,2.0,16,0,5.0,2,3,1,0,3,3,1.0,1.0,4.0,6.62781115861111,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
47,0,1,3,2,3707,1,2,43640,3.0,11,1,26.0,3,20,5,6,3,3,1.0,3.0,4.0,6.330012838333333,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
24,0,1,5,1,3708,1,1,43350,1.0,15,1,5.0,5,5,0,3,3,3,4.0,3.0,3.0,9.708145048611112,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
32,0,1,4,3,3709,1,1,53260,4.0,14,1,7.0,2,4,0,3,3,3,4.0,4.0,2.0,7.520001223611111,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
34,0,1,9,2,3710,1,1,32800,5.0,13,0,7.0,3,5,0,2,3,3,4.0,2.0,2.0,6.111951690555556,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
41,0,1,26,3,3711,0,3,54850,2.0,17,2,7.0,2,4,0,3,3,3,2.0,3.0,2.0,10.508815602777776,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
40,0,0,3,2,3712,1,1,43420,3.0,11,1,11.0,6,8,0,7,2,3,3.0,3.0,4.0,6.4031984783333336,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31,0,1,16,3,3713,1,2,27820,1.0,19,1,13.0,5,13,9,9,3,3,1.0,4.0,3.0,6.688143776666667,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
46,1,1,18,1,3714,1,1,59800,4.0,11,1,28.0,2,7,4,3,3,3,1.0,4.0,4.0,6.692377450833333,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
39,1,0,2,4,3715,1,2,43810,2.0,15,2,11.0,1,1,0,0,2,3,1.0,1.0,4.0,9.369612268333332,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
31,1,2,2,3,3716,1,2,25720,1.0,13,3,10.0,3,10,4,7,3,3,3.0,2.0,3.0,6.805786026111111,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
45,0,1,10,2,3717,1,1,38330,2.0,14,0,24.0,1,7,0,7,3,3,2.0,1.0,3.0,10.470683668333333,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31,0,1,16,4,3718,1,3,42440,9.0,13,0,8.0,3,3,0,2,3,3,4.0,2.0,3.0,6.683353513611111,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
31,1,2,7,4,3719,1,1,65000,6.0,23,1,7.0,5,2,2,2,3,4,2.0,4.0,1.0,10.278979963333333,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
45,0,1,1,2,3720,0,1,184300,4.0,12,1,10.0,5,3,1,2,3,3,2.0,4.0,4.0,10.60976377,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
48,0,1,24,3,3721,1,2,16010,4.0,12,0,15.0,3,2,2,2,3,3,3.0,1.0,3.0,7.076479963333333,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
34,1,1,7,4,3722,1,2,26940,1.0,16,1,2.0,3,2,2,2,3,3,1.0,3.0,3.0,7.4137408925,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
40,0,0,25,4,3723,0,1,31490,2.0,15,1,16.0,1,9,4,8,2,3,4.0,2.0,3.0,8.012629009722223,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
28,0,1,1,2,3724,0,1,176390,0.0,13,1,6.0,0,5,1,3,3,3,4.0,1.0,3.0,6.501115963055556,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
44,0,0,5,3,3725,1,1,23190,3.0,18,0,7.0,4,5,0,3,2,3,3.0,3.0,3.0,6.5990031955555555,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
53,0,1,2,4,3726,1,2,116910,4.0,20,0,35.0,2,9,8,8,3,4,4.0,2.0,2.0,6.87007215,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
49,0,1,7,3,3727,1,3,53240,2.0,19,0,20.0,2,3,1,2,1,3,1.0,3.0,2.0,6.816737329166667,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
40,0,1,2,4,3728,1,3,167520,2.0,18,1,8.0,3,3,1,2,3,3,3.0,3.0,4.0,6.472052273611111,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
44,0,1,5,1,3729,1,3,52280,1.0,13,0,6.0,2,5,1,3,4,3,4.0,2.0,2.0,6.8886649902777775,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
33,0,2,10,3,3730,0,2,27000,0.0,14,3,5.0,2,4,0,3,3,3,4.0,1.0,3.0,7.328463693888889,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
34,0,1,10,4,3731,0,1,192460,3.0,15,1,15.0,5,13,3,12,3,3,4.0,1.0,3.0,6.878664021111111,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
30,0,1,1,2,3732,1,1,25060,8.0,22,0,4.0,3,2,2,2,3,4,4.0,3.0,2.0,6.120525097222223,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
42,0,2,8,4,3733,0,1,60620,1.0,22,2,12.0,2,12,5,8,3,4,1.0,4.0,3.0,7.282114132777778,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
44,0,2,5,3,3734,0,5,43820,7.0,16,2,11.0,2,1,0,0,3,3,1.0,3.0,2.0,7.581329022777777,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
30,0,0,8,3,3735,1,1,21430,1.0,17,1,1.0,2,1,0,0,3,3,3.0,3.0,2.0,6.110862068888889,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
57,0,1,2,1,3736,1,3,61620,0.0,14,0,13.0,5,12,2,8,2,3,2.0,3.0,2.0,7.5545,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
49,0,1,7,3,3737,0,2,50940,3.0,15,0,29.0,5,8,0,7,3,3,3.0,2.0,3.0,6.896046374722222,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
34,0,2,2,4,3738,0,2,68770,7.0,20,0,16.0,3,14,6,9,3,4,2.0,1.0,2.0,6.355290068611112,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
28,1,2,2,3,3739,1,1,22740,3.0,20,1,5.0,5,3,1,2,3,4,1.0,3.0,4.0,6.476399618333334,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
29,1,2,28,3,3740,0,5,44340,5.0,17,3,7.0,1,5,0,0,3,3,1.0,2.0,1.0,7.797684041944445,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
34,1,1,7,1,3741,1,1,62880,0.0,15,1,16.0,2,15,10,10,3,3,1.0,2.0,4.0,8.517214153888888,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
35,0,1,7,4,3742,0,4,25530,1.0,14,1,1.0,4,1,0,0,2,3,4.0,3.0,3.0,6.575756427777777,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
24,1,2,3,3,3743,1,2,76540,2.0,17,1,4.0,3,0,0,0,2,3,2.0,1.0,2.0,8.486028591111111,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
24,0,0,10,3,3744,0,2,51600,1.0,17,1,1.0,3,1,0,0,1,3,4.0,2.0,3.0,7.415129706111111,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
44,0,2,5,2,3745,0,2,171590,5.0,22,1,16.0,1,2,2,2,2,4,2.0,3.0,2.0,10.306210488333333,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
29,0,1,10,2,3746,0,1,128080,1.0,13,0,10.0,6,10,0,4,3,3,3.0,3.0,3.0,6.997050094722222,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30,0,1,1,2,3747,1,3,102210,0.0,19,1,6.0,2,5,1,3,3,3,3.0,3.0,4.0,6.137296867222222,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
55,0,1,20,3,3748,1,2,47790,0.0,14,1,4.0,6,3,1,2,3,3,4.0,3.0,3.0,10.667377589444445,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
33,0,1,7,2,3749,1,2,37370,8.0,22,2,8.0,2,5,0,2,3,4,1.0,2.0,3.0,7.871218407222223,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
47,0,1,8,4,3750,0,2,23660,3.0,17,0,11.0,5,5,1,2,2,3,3.0,3.0,2.0,10.865613668055556,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
28,1,2,1,3,3751,1,2,17060,7.0,12,0,8.0,3,0,0,0,3,3,3.0,1.0,2.0,7.600692624722223,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
28,0,1,8,4,3752,1,1,163070,1.0,16,0,1.0,3,1,0,0,2,3,1.0,3.0,1.0,6.1226783113888885,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
28,0,2,9,3,3753,0,2,59330,0.0,11,0,5.0,3,4,1,3,3,3,3.0,1.0,3.0,7.012275948611111,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
49,0,1,5,4,3754,0,1,34240,4.0,11,0,10.0,3,3,1,2,3,3,3.0,1.0,3.0,6.390999754999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
29,0,2,8,1,3755,1,1,40370,0.0,14,0,4.0,2,3,0,2,1,3,4.0,2.0,3.0,7.127618534444444,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
28,0,1,5,1,3756,1,2,25590,1.0,11,0,8.0,3,8,1,7,2,3,3.0,2.0,2.0,5.980724162777777,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
33,0,1,15,4,3757,0,1,62010,2.0,15,3,14.0,2,0,0,0,2,3,4.0,3.0,3.0,8.46134123638889,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
32,0,1,7,3,3758,0,3,44030,2.0,20,0,10.0,3,5,0,0,2,4,3.0,4.0,4.0,7.386145374444444,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
54,0,2,10,3,3759,0,4,37610,3.0,12,0,26.0,3,14,1,12,2,3,2.0,4.0,3.0,6.993237311111112,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29,1,1,5,3,3760,0,2,109340,6.0,17,2,11.0,2,9,0,7,3,3,1.0,1.0,1.0,6.5352021275,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
44,0,1,26,1,3761,1,1,107610,3.0,11,1,24.0,5,20,14,17,2,3,4.0,1.0,4.0,7.908601851666667,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
39,0,1,6,1,3762,0,2,51750,4.0,17,1,9.0,2,2,2,2,4,3,2.0,2.0,3.0,7.073531571111111,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
46,0,1,4,2,3763,1,3,138260,8.0,11,0,23.0,1,13,5,1,2,3,3.0,2.0,4.0,7.023066331388889,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35,0,1,23,4,3764,1,2,63340,1.0,14,0,11.0,2,11,3,3,4,3,4.0,2.0,1.0,6.1673546097222225,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
